N,X,Y
53470,452098,3158449
53471,452098,3347917
53472,452100,3243291
53473,452103,3347164
53474,452106,3347056
53475,452115,3171350
53476,452121,3347170
53477,452125,3171365
53478,452128,3147660
53479,452129,3167803
53480,452135,3147670
53481,452144,3332425
53482,452149,3243208
53483,452154,3346749
53484,452155,3332437
53485,452167,3151998
53486,452168,3151978
53487,452172,3085548
53488,452172,3085572
53489,452180,3141587
53490,452191,3114582
53491,452197,3122727
53492,452197,3141575
53493,452199,3125112
53494,452204,3136987
53495,452209,3147151
53496,452209,3147136
53497,452216,3171291
53498,452219,3354493
53499,452221,3147151
53500,452222,3147136
53501,452223,3350727
53502,452225,3141236
53503,452225,3171307
53504,452228,3354514
53505,452228,3350711
53506,452234,3157179
53507,452244,3139439
53508,452245,3139421
53509,452247,3125646
53510,452247,3139109
53511,452249,3138905
53512,452251,3171873
53513,452252,3141216
53514,452255,3135652
53515,452255,3136987
53516,452256,3136972
53517,452257,3137125
53518,452259,3137506
53519,452261,3040759
53520,452264,3139439
53521,452264,3139419
53522,452265,3209971
53523,452266,3139110
53524,452267,3138906
53525,452272,3242890
53526,452272,3194188
53527,452273,3136986
53528,452274,3138707
53529,452274,3137035
53530,452274,3136970
53531,452274,3135670
53532,452276,3350712
53533,452278,3137505
53534,452278,3138185
53535,452279,3040769
53536,452288,3175517
53537,452289,3346788
53538,452291,3125635
53539,452295,3138711
53540,452297,3138178
53541,452300,3125674
53542,452309,3125716
53543,452313,3125630
53544,452314,3125976
53545,452315,3125829
53546,452318,3132235
53547,452319,3125655
53548,452323,3326271
53549,452332,3125710
53550,452333,3139889
53551,452334,3326264
53552,452337,3125974
53553,452338,3125828
53554,452345,3139902
53555,452346,3139877
53556,452349,3167682
53557,452351,3348380
53558,452352,3125620
53559,452356,3348401
53560,452357,3139889
53561,452358,3348380
53562,452373,3134828
53563,452378,3346793
53564,452382,3330283
53565,452382,3330301
53566,452383,3134840
53567,452385,3134817
53568,452385,3348734
53569,452386,3136970
53570,452396,3134828
53571,452404,3348952
53572,452410,3326391
53573,452422,3326386
53574,452423,3151981
53575,452424,3154021
53576,452426,3287601
53577,452426,2956869
53578,452427,3287565
53579,452427,3134942
53580,452432,3209971
53581,452444,3154020
53582,452446,2956849
53583,452447,3134949
53584,452448,3085487
53585,452456,3038730
53586,452457,3085509
53587,452459,3052495
53588,452464,3135029
53589,452465,3161274
53590,452466,3161299
53591,452466,3122257
53592,452470,3285217
53593,452473,3135010
53594,452475,3154362
53595,452478,3141063
53596,452482,3285209
53597,452483,3139987
53598,452487,3139971
53599,452490,3349496
53600,452491,3154356
53601,452495,3157138
53602,452499,3157138
53603,452500,3157144
53604,452520,3135114
53605,452520,3363038
53606,452521,3331991
53607,452521,3135089
53608,452522,3349580
53609,452530,3153424
53610,452532,3332004
53611,452534,3153414
53612,452540,3153436
53613,452547,3314833
53614,452548,3153419
53615,452550,3209980
53616,452572,3113100
53617,452581,3308503
53618,452605,3135195
53619,452611,3135189
53620,452615,3135184
53621,452619,3135211
53622,452625,3135205
53623,452626,3141738
53624,452630,3135199
53625,452637,3170975
53626,452641,3194438
53627,452642,3154586
53628,452644,3171841
53629,452644,3171868
53630,452647,3158131
53631,452650,3354348
53632,452655,3326720
53633,452657,3354370
53634,452659,3154604
53635,452660,3154572
53636,452664,3346737
53637,452665,3165322
53638,452666,3152609
53639,452666,3170974
53640,452666,3152601
53641,452674,3154585
53642,452675,3151998
53643,452676,3151978
53644,452680,3135312
53645,452681,3140035
53646,452681,3140053
53647,452682,3152603
53648,452682,3152610
53649,452690,3151998
53650,452690,3151978
53651,452700,3135340
53652,452703,3039978
53653,452722,3194514
53654,452723,3346710
53655,452724,3039986
53656,452744,2727696
53657,452748,3127241
53658,452748,2727687
53659,452749,3170882
53660,452776,3170884
53661,452786,3134955
53662,452787,3210015
53663,452799,3147138
53664,452799,3147150
53665,452805,3158100
53666,452825,3134939
53667,452844,3157095
53668,452845,3157102
53669,452860,3315086
53670,452869,3134830
53671,452872,3350389
53672,452879,3134813
53673,452888,3294350
53674,452891,3134837
53675,452892,3358735
53676,452892,3358741
53677,452897,3134824
53678,452904,3134185
53679,452917,3357447
53680,452924,3357015
53681,452925,3350717
53682,452931,3161258
53683,452932,3113095
53684,452941,3134738
53685,452944,3355531
53686,452944,3135012
53687,452945,2727682
53688,452946,3167599
53689,452947,2727674
53690,452950,3167622
53691,452950,3171839
53692,452950,3350732
53693,452957,3354289
53694,452958,3354265
53695,452962,3171866
53696,452970,3353463
53697,452977,3134470
53698,452978,3134167
53699,452979,3134185
53700,452980,3134243
53701,452980,3142127
53702,452985,3352372
53703,452990,3147139
53704,452996,3350656
53705,452998,3210011
53706,452999,3134473
53707,453000,3134186
53708,453000,3350667
53709,453000,3134167
53710,453002,3134273
53711,453004,3350718
53712,453005,3350733
53713,453006,3350799
53714,453007,3350767
53715,453017,3331419
53716,453029,3331430
53717,453029,3151976
53718,453029,3151993
53719,453038,3167173
53720,453039,3161278
53721,453039,3166611
53722,453039,3165290
53723,453040,3165908
53724,453043,3167314
53725,453044,3350718
53726,453045,3168304
53727,453046,3170637
53728,453047,3168429
53729,453048,3043618
53730,453050,3169476
53731,453058,3167382
53732,453058,3170650
53733,453061,3350733
53734,453078,3134186
53735,453079,3142367
53736,453086,3147155
53737,453153,3135136
53738,453172,3354224
53739,453175,3354248
53740,453184,3130953
53741,453199,3210001
53742,453200,3140219
53743,453204,3147142
53744,453205,3171864
53745,453205,3147156
53746,453205,3354243
53747,453206,3140202
53748,453206,3171838
53749,453213,3146934
53750,453214,3140223
53751,453217,3154805
53752,453218,3154782
53753,453218,3140206
53754,453220,3327206
53755,453222,3147142
53756,453222,3147156
53757,453227,3146938
53758,453231,3147333
53759,453232,3147595
53760,453232,3147644
53761,453233,3154782
53762,453233,3147474
53763,453233,3154805
53764,453234,3039267
53765,453240,3157037
53766,453240,3157054
53767,453246,3147331
53768,453247,3147648
53769,453247,3147594
53770,453248,3039283
53771,453248,3147473
53772,453259,3158456
53773,453260,3142864
53774,453268,3142871
53775,453272,3142851
53776,453280,3142858
53777,453290,3354205
53778,453293,3135221
53779,453300,3147156
53780,453301,3147138
53781,453301,3146814
53782,453308,3157988
53783,453309,3146825
53784,453313,3166615
53785,453324,3147156
53786,453325,3227007
53787,453345,3127624
53788,453349,3315486
53789,453357,3147246
53790,453358,3147155
53791,453365,3288524
53792,453371,3147912
53793,453372,3150772
53794,453377,3147134
53795,453378,3142768
53796,453378,3136743
53797,453379,3147902
53798,453380,3143806
53799,453383,3142776
53800,453383,3288506
53801,453393,3147133
53802,453403,3109671
53803,453411,3146743
53804,453413,3135279
53805,453415,3157029
53806,453418,3146754
53807,453422,3135262
53808,453424,3167177
53809,453431,3142619
53810,453434,3163826
53811,453434,3163837
53812,453435,3161269
53813,453435,3161288
53814,453435,3164282
53815,453436,3157018
53816,453437,3164777
53817,453437,3164789
53818,453438,3162423
53819,453438,3167178
53820,453438,3162051
53821,453438,3166617
53822,453438,3167522
53823,453438,3161787
53824,453439,3162033
53825,453439,3162023
53826,453439,3161796
53827,453439,3161719
53828,453439,3350737
53829,453440,3165287
53830,453440,3350720
53831,453441,3158462
53832,453441,3166328
53833,453441,3162775
53834,453442,3165797
53835,453442,3158448
53836,453443,3156242
53837,453444,3157018
53838,453444,3157064
53839,453447,3161095
53840,453447,3158562
53841,453448,3158093
53842,453448,3157345
53843,453448,3158070
53844,453448,3158012
53845,453448,3157983
53846,453448,3157939
53847,453450,3163836
53848,453450,3163826
53849,453450,3164283
53850,453450,3160415
53851,453451,3162051
53852,453451,3162034
53853,453451,3161289
53854,453451,3161270
53855,453451,3162023
53856,453452,3159458
53857,453452,3169426
53858,453452,3166617
53859,453452,3167522
53860,453453,3156066
53861,453454,3161786
53862,453454,3162423
53863,453454,3161719
53864,453454,3161796
53865,453454,3164790
53866,453454,3164776
53867,453455,3350737
53868,453455,3166329
53869,453456,3165797
53870,453456,3350720
53871,453456,3162777
53872,453457,3165283
53873,453458,3158448
53874,453458,3158462
53875,453459,3113091
53876,453459,3150499
53877,453460,3157016
53878,453460,3158083
53879,453460,3157345
53880,453460,3113075
53881,453461,3157995
53882,453461,3156242
53883,453461,3150515
53884,453463,3150489
53885,453468,3108382
53886,453470,3144817
53887,453470,3144802
53888,453470,3144808
53889,453471,3143123
53890,453471,3145126
53891,453471,3150503
53892,453472,3156068
53893,453472,3145240
53894,453472,3158068
53895,453472,3158093
53896,453473,3158010
53897,453473,3158141
53898,453473,3157936
53899,453473,3157983
53900,453474,3167659
53901,453474,3150493
53902,453475,3145560
53903,453475,3145569
53904,453478,3330449
53905,453479,2727628
53906,453479,2727633
53907,453480,3146302
53908,453480,3330432
53909,453482,3146515
53910,453484,2727633
53911,453485,2727627
53912,453486,3144801
53913,453486,3144818
53914,453486,3151995
53915,453487,3151976
53916,453487,3143123
53917,453488,3142704
53918,453489,3145126
53919,453489,3167661
53920,453489,3150452
53921,453489,3142716
53922,453490,3151683
53923,453491,3145561
53924,453494,3330453
53925,453497,3146302
53926,453497,3149163
53927,453497,3146515
53928,453497,3148520
53929,453497,3330435
53930,453497,3148753
53931,453498,3149184
53932,453502,3150220
53933,453502,3150502
53934,453502,3150232
53935,453503,3149935
53936,453516,3149184
53937,453517,3149163
53938,453518,3148520
53939,453519,3149936
53940,453519,3157984
53941,453519,3148753
53942,453519,3148350
53943,453521,3136713
53944,453522,3150220
53945,453522,3150233
53946,453526,3142699
53947,453527,3142682
53948,453537,3143213
53949,453539,3158456
53950,453540,3209970
53951,453540,3144446
53952,453543,3146579
53953,453543,3147160
53954,453544,3147631
53955,453548,3314672
53956,453570,3141338
53957,453571,3144453
53958,453571,3143406
53959,453573,3146584
53960,453579,3147704
53961,453579,3293556
53962,453580,3141346
53963,453587,3209966
53964,453594,3147148
53965,453596,3110765
53966,453596,3147127
53967,453613,3170165
53968,453613,3147139
53969,453617,3133841
53970,453622,3170181
53971,453622,3147148
53972,453624,3147127
53973,453625,3147078
53974,453626,3147180
53975,453626,3147157
53976,453627,3158093
53977,453635,3133854
53978,453638,3142636
53979,453646,3330704
53980,453657,3330714
53981,453658,3147126
53982,453662,3147157
53983,453682,3129130
53984,453685,3170106
53985,453695,3170122
53986,453726,3115464
53987,453734,3111675
53988,453736,3145615
53989,453738,3128175
53990,453738,3145503
53991,453739,3145654
53992,453749,3142643
53993,453752,3284172
53994,453756,3145752
53995,453758,3145594
53996,453760,3145505
53997,453762,3145647
53998,453764,3147127
53999,453764,3170042
54000,453764,3147146
54001,453768,3145793
54002,453769,3149163
54003,453770,3330558
54004,453772,3330582
54005,453772,3114323
54006,453773,3145725
54007,453773,3114723
54008,453774,3133627
54009,453776,3170056
54010,453776,3149030
54011,453783,3145767
54012,453785,3149188
54013,453788,3149165
54014,453791,3133636
54015,453792,3128672
54016,453792,3142607
54017,453794,3149031
54018,453795,3145874
54019,453799,3142625
54020,453800,3142628
54021,453800,3175616
54022,453808,3142604
54023,453810,3142625
54024,453812,3167589
54025,453814,3145852
54026,453814,3167564
54027,453816,3142623
54028,453817,3145914
54029,453827,3330497
54030,453833,3147145
54031,453834,3145893
54032,453835,3330488
54033,453837,3133131
54034,453839,3358692
54035,453839,3132798
54036,453841,3330509
54037,453842,3358680
54038,453845,3113153
54039,453850,3113136
54040,453850,3330500
54041,453852,3350740
54042,453852,3350725
54043,453853,3142798
54044,453855,3145989
54045,453856,3156967
54046,453857,3133130
54047,453861,3132801
54048,453866,3145960
54049,453867,3133272
54050,453869,3142799
54051,453869,3050902
54052,453873,3135446
54053,453875,3146674
54054,453875,3146808
54055,453876,3146818
54056,453878,3125619
54057,453879,3135424
54058,453879,3169105
54059,453880,3155424
54060,453880,3148427
54061,453882,3155168
54062,453888,3169098
54063,453889,3146850
54064,453892,3151977
54065,453892,3151994
54066,453896,3146819
54067,453897,3146806
54068,453897,3147127
54069,453897,3147144
54070,453898,3146094
54071,453899,3146675
54072,453900,3032202
54073,453900,3112711
54074,453901,3161274
54075,453901,3161295
54076,453903,3155162
54077,453905,3147812
54078,453910,3155410
54079,453910,3146060
54080,453919,3143183
54081,453919,3143973
54082,453920,3147992
54083,453920,3022686
54084,453921,3146198
54085,453925,3143459
54086,453927,3144952
54087,453929,3144939
54088,453929,3146239
54089,453930,3146385
54090,453931,3146251
54091,453932,3025925
54092,453939,3143180
54093,453942,3146176
54094,453950,3144958
54095,453950,3146239
54096,453952,3146253
54097,453953,3144944
54098,453953,3146389
54099,453954,3330356
54100,453956,3143446
54101,453960,3169902
54102,453966,3144835
54103,453968,3132445
54104,453978,3289535
54105,453980,3169021
54106,453982,3140512
54107,453987,3132451
54108,453993,3140496
54109,454002,3289524
54110,454010,3169346
54111,454019,3290869
54112,454021,3145007
54113,454021,3169341
54114,454025,3169812
54115,454026,3158453
54116,454029,3050638
54117,454043,3143903
54118,454050,3142489
54119,454056,3118735
54120,454057,3169805
54121,454058,3142504
54122,454065,3169769
54123,454065,3169736
54124,454066,3142478
54125,454066,3169795
54126,454074,3169705
54127,454075,3142497
54128,454099,3171826
54129,454108,3169722
54130,454109,3290283
54131,454109,3148496
54132,454115,3145358
54133,454129,3316173
54134,454132,3290271
54135,454138,3145353
54136,454142,3142434
54137,454147,2958480
54138,454147,3142686
54139,454148,3140681
54140,454150,3142455
54141,454155,3158454
54142,454161,3147142
54143,454162,3147129
54144,454163,3142679
54145,454170,2958481
54146,454174,3146223
54147,454174,3140681
54148,454179,3146242
54149,454182,3125653
54150,454184,3144461
54151,454189,3354068
54152,454190,3354090
54153,454190,3144484
54154,454196,3146217
54155,454200,3140737
54156,454202,3146236
54157,454211,3143914
54158,454211,3140749
54159,454211,3148678
54160,454212,3140725
54161,454214,3049715
54162,454219,3131916
54163,454220,3145559
54164,454220,3122176
54165,454222,3146370
54166,454223,3140737
54167,454224,3118805
54168,454230,3143697
54169,454231,3145536
54170,454234,3143666
54171,454235,3158156
54172,454236,3145572
54173,454240,3131926
54174,454241,3171824
54175,454247,3171824
54176,454247,3146359
54177,454248,3145551
54178,454248,3142376
54179,454250,3163334
54180,454251,3236975
54181,454251,3171836
54182,454254,3171847
54183,454254,3162520
54184,454256,3113418
54185,454257,3158460
54186,454257,3142394
54187,454257,3161281
54188,454257,3161299
54189,454259,3032203
54190,454263,3164976
54191,454264,3330526
54192,454271,3148377
54193,454272,3172206
54194,454272,3172217
54195,454273,3146524
54196,454274,3173048
54197,454274,3130953
54198,454275,3174660
54199,454278,3173455
54200,454281,3346745
54201,454284,3236869
54202,454293,3146520
54203,454299,3158141
54204,454317,3175601
54205,454329,3169482
54206,454334,3171823
54207,454336,3346727
54208,454343,3169494
54209,454346,3171845
54210,454357,3146865
54211,454359,2727564
54212,454359,2727575
54213,454371,3146988
